algorithm,noise_std,packet_error_rate,condition,metric,clean_mean,degraded_mean,abs_change,rel_change_pct,clean_var,degraded_var,var_ratio
DoubleDQN,0.1,0.2,n0.1_p0.2,optimality_ratio,1.5990311111111108,2.827468120136944,1.2284370090258332,76.82383416369149,2.063202262394074,3.0034265149586243,1.455711138797194
DoubleDQN,0.1,0.2,n0.1_p0.2,mean_steps,48.06666666666666,48.37222222222223,0.30555555555556424,0.6356911696717703,104.88444444444444,61.717074074074084,0.5884292413520348
DoubleDQN,0.1,0.4,n0.1_p0.4,success_rate,25.555555555555554,19.999999999999996,-5.555555555555557,-21.739130434782613,385.1851851851852,391.11111111111114,1.0153846153846153
DoubleDQN,0.1,0.4,n0.1_p0.4,mean_reward,-79.72700722222221,-116.17874666666665,-36.45173944444444,45.72069203957815,3129.5689672433973,2813.4407998043466,0.8989866749229993
DoubleDQN,0.1,0.4,n0.1_p0.4,collision_rate,10.555555555555555,28.888888888888886,18.33333333333333,173.68421052631575,112.96296296296296,180.74074074074073,1.5999999999999999
DoubleDQN,0.1,0.4,n0.1_p0.4,collisions_per_ep,0.10555555555555556,0.7722222222222221,0.6666666666666666,631.5789473684209,0.011296296296296296,0.29529629629629633,26.14098360655738
DoubleDQN,0.1,0.4,n0.1_p0.4,iala_violations,0.0,40.961111111111116,40.961111111111116,,0.0,259.66240740740744,
DoubleDQN,0.1,0.4,n0.1_p0.4,cte_mean,43.248091666666674,53.78762,10.539528333333323,24.369926919704138,1800.452344463412,1092.9357895708806,0.6070340006120005
DoubleDQN,0.1,0.4,n0.1_p0.4,dropped_frames,0.0,20.33888888888889,20.33888888888889,,0.0,12.69351851851852,
DoubleDQN,0.1,0.4,n0.1_p0.4,docking_accuracy,0.0,5.265413522588522,5.265413522588522,,0.0,10.230379483639284,
DoubleDQN,0.1,0.4,n0.1_p0.4,optimality_ratio,1.5990311111111108,2.9270156898656894,1.3279845787545785,83.04932715360418,2.063202262394074,3.2798629482755657,1.5896953042644095
DoubleDQN,0.1,0.4,n0.1_p0.4,mean_steps,48.06666666666666,52.32777777777778,4.26111111111112,8.865002311604272,104.88444444444444,81.1895185185185,0.774085413223724
DoubleDQN,0.25,0.0,n0.25_p0.0,success_rate,25.555555555555554,46.111111111111114,20.55555555555556,80.43478260869568,385.1851851851852,895.185185185185,2.324038461538461
DoubleDQN,0.25,0.0,n0.25_p0.0,mean_reward,-79.72700722222221,-61.12928555555556,18.59772166666665,-23.326752520421874,3129.5689672433973,4573.121647944301,1.4612624600417166
DoubleDQN,0.25,0.0,n0.25_p0.0,collision_rate,10.555555555555555,40.0,29.444444444444443,278.9473684210526,112.96296296296296,422.2222222222223,3.7377049180327875
DoubleDQN,0.25,0.0,n0.25_p0.0,collisions_per_ep,0.10555555555555556,1.1444444444444446,1.038888888888889,984.2105263157896,0.011296296296296296,0.9211851851851854,81.54754098360658
DoubleDQN,0.25,0.0,n0.25_p0.0,iala_violations,0.0,24.977777777777778,24.977777777777778,,0.0,82.49985185185183,
DoubleDQN,0.25,0.0,n0.25_p0.0,cte_mean,43.248091666666674,31.973139444444445,-11.274952222222229,-26.070404005623125,1800.452344463412,1187.4551255306287,0.6595315500475107
DoubleDQN,0.25,0.0,n0.25_p0.0,dropped_frames,0.0,0.0,0.0,,0.0,0.0,
DoubleDQN,0.25,0.0,n0.25_p0.0,docking_accuracy,0.0,5.291719584500467,5.291719584500467,,0.0,0.6686045003711248,
DoubleDQN,0.25,0.0,n0.25_p0.0,optimality_ratio,1.5990311111111108,1.8672291900093372,0.26819807889822633,16.772536633878552,2.063202262394074,0.317924247807457,0.1540926227167606
DoubleDQN,0.25,0.0,n0.25_p0.0,mean_steps,48.06666666666666,41.35,-6.7166666666666615,-13.97364771151178,104.88444444444444,156.1892222222222,1.4891552608161363
DoubleDQN,0.25,0.2,n0.25_p0.2,success_rate,25.555555555555554,31.66666666666666,6.111111111111107,23.913043478260857,385.1851851851852,581.1111111111113,1.5086538461538466
DoubleDQN,0.25,0.2,n0.25_p0.2,mean_reward,-79.72700722222221,-94.1688711111111,-14.44186388888889,18.11414273789964,3129.5689672433973,3958.8302633111584,1.2649762011150676
DoubleDQN,0.25,0.2,n0.25_p0.2,collision_rate,10.555555555555555,37.77777777777778,27.22222222222222,257.89473684210526,112.96296296296296,96.2962962962963,0.8524590163934427
DoubleDQN,0.25,0.2,n0.25_p0.2,collisions_per_ep,0.10555555555555556,0.8888888888888888,0.7833333333333333,742.1052631578947,0.011296296296296296,0.4065185185185186,35.98688524590165
DoubleDQN,0.25,0.2,n0.25_p0.2,iala_violations,0.0,46.9,46.9,,0.0,165.69155555555554,
DoubleDQN,0.25,0.2,n0.25_p0.2,cte_mean,43.248091666666674,47.17362833333333,3.925536666666659,9.076785854327657,1800.452344463412,584.1257601207897,0.32443278041601065
DoubleDQN,0.25,0.2,n0.25_p0.2,dropped_frames,0.0,9.666666666666666,9.666666666666666,,0.0,3.004888888888888,
DoubleDQN,0.25,0.2,n0.25_p0.2,docking_accuracy,0.0,9.331052658730158,9.331052658730158,,0.0,4.136617194700152,
DoubleDQN,0.25,0.2,n0.25_p0.2,optimality_ratio,1.5990311111111108,3.111007817460317,1.5119767063492062,94.5558029386049,2.063202262394074,1.1950027646410815,0.5791980681789475
DoubleDQN,0.25,0.2,n0.25_p0.2,mean_steps,48.06666666666666,48.76111111111111,0.69444444444445,1.444752658344903,104.88444444444444,70.72862962962964,0.6743481362204614
DoubleDQN,0.25,0.4,n0.25_p0.4,success_rate,25.555555555555554,22.222222222222218,-3.3333333333333357,-13.043478260869577,385.1851851851852,318.5185185185185,0.8269230769230768
