config_id,algorithm,per,noisy,seed,env_seed,phase,episode,reward,success,steps,invalid,revisit,route_cost,optimal_cost,excess_cost,optimality_ratio,route_risk,route_difficulty,route_distance,lane,goal_lane,start,goal,terminated,truncated
DQN+Noisy,DQN,0,1,6,48,train,8,-341.99999999999966,0,60,60,0,0,38.49,,,0,0,0,L08,L02,L08_WP020,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,9,-337.4629999999997,0,60,59,0,4.63,132.82,,,0.055,0.146,30.79,L02,L01,L02_WP003,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,10,-328.5289999999997,0,60,57,0,15.29,128.75,,,0.157,0.352,92.36,L02,L08,L02_WP004,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,11,-334.17499999999967,0,60,58,1,11.75,59.23,,,0.112,0.17,68.4,L08,L01,L08_WP015,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,12,-341.99999999999966,0,60,60,0,0,56.68,,,0,0,0,L08,L08,L08_WP010,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,13,-334.09899999999965,0,60,58,1,10.99,88.41,,,0.102,0.368,67.37,L08,L01,L08_WP010,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,14,-332.68299999999965,0,60,57,1,46.83,35.05,,,0.164,0.423,291.36,L02,L01,L02_WP022,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,15,-327.08699999999976,0,60,53,5,150.87,97.47,,,1.671,1.426,977.57,L02,L01,L02_WP010,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,16,-341.99999999999966,0,60,60,0,0,93.53,,,0,0,0,L02,L08,L02_WP011,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,17,-323.5679999999997,0,60,49,8,285.68,83.05,,,3.046,2.237,1991.24,L08,L02,L08_WP012,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,18,-149.70399999999995,0,60,7,41,317.04,41.88,,,2.686,5.944,2033.67,L08,L01,L08_WP018,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,19,-124.03799999999994,0,60,0,53,290.38,57.45,,,3.045,6.578,1851.22,L02,L02,L02_WP011,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,20,-131.148,0,60,0,55,341.48,10.15,,,3.044,5.446,2056.81,L08,L08,L08_WP018,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,21,-124.57100000000001,0,60,0,49,335.71,31.73,,,2.928,5.985,2049.03,L08,L01,L08_WP020,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,22,-204.60499999999996,0,60,22,34,186.05,123.42,,,2.239,5.262,1169.7,L02,L01,L02_WP005,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,23,62.674,1,25,0,18,143.26,27.5,115.76,5.2095,1.306,2.461,853.86,L08,L08,L08_WP015,L08_WP020,1,0
DQN+Noisy,DQN,0,1,6,48,train,24,-152.65200000000004,0,60,11,31,246.52,67.97,,,2.647,6.193,1506.28,L02,L01,L02_WP016,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,25,-127.15999999999994,0,60,0,54,311.6,38.67,,,2.861,7.626,1847.78,L02,L02,L02_WP015,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,26,-134.04499999999993,0,60,2,54,280.45,128.75,,,3.501,8.542,1785.82,L02,L08,L02_WP004,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,27,-133.2510000000001,0,60,1,54,322.51,119.22,,,3.902,8.112,2008.73,L08,L02,L08_WP006,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,28,-126.24699999999994,0,60,0,55,292.47,63.63,,,2.936,6.548,1852.52,L02,L01,L02_WP017,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,29,-127.92299999999992,0,60,0,56,299.23,73.72,,,2.969,6.993,1850.35,L02,L01,L02_WP015,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,30,-130.04800000000012,0,60,0,56,320.48,122.82,,,3.787,7.901,2040.47,L08,L01,L08_WP004,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,31,-123.56699999999996,0,60,0,50,315.67,39.56,,,2.772,6.983,2033.02,L08,L08,L08_WP013,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,32,-122.04399999999998,0,60,0,50,300.44,23.09,,,3.172,7.731,1836.86,L02,L02,L02_WP018,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,33,-121.39399999999993,0,60,0,50,293.94,89.28,,,3.157,6.734,1842.3,L02,L08,L02_WP012,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,34,-118.31999999999998,0,60,0,44,323.2,10.15,,,3.076,6.999,2037.17,L08,L08,L08_WP018,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,35,-127.09799999999987,0,60,0,56,290.98,88.37,,,3.614,8.861,1847.53,L02,L02,L02_WP005,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,36,-118.52199999999992,0,60,0,47,295.22,89.28,,,3.567,7.906,1842.93,L02,L08,L02_WP012,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,37,-113.72099999999995,0,60,0,41,307.21,5.27,,,3.474,8.555,1849.2,L02,L02,L02_WP021,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,38,-128.37200000000004,0,60,0,53,333.72,69.03,,,3.364,7.367,2042.41,L08,L08,L08_WP008,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,39,-126.8009999999999,0,60,0,56,288.01,142.33,,,3.659,8.995,1847.02,L02,L01,L02_WP001,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,40,-124.13699999999996,0,60,0,49,331.37,71.29,,,3.118,7.853,2036.74,L08,L01,L08_WP013,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,41,-119.32200000000002,0,60,0,44,333.22,53.16,,,3.383,7.339,2041.51,L08,L01,L08_WP016,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,42,-128.11,0,60,0,53,331.1,100.76,,,3.365,7.779,2040.52,L08,L01,L08_WP008,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,43,-118.22499999999997,0,60,0,46,302.25,74.75,,,3.554,7.692,1843.43,L02,L08,L02_WP015,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,44,-123.82899999999995,0,60,0,53,288.29,132.82,,,3.49,8.657,1843.51,L02,L01,L02_WP003,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,45,-124.08399999999996,0,60,0,52,300.84,143.36,,,3.285,7.644,1842.11,L02,L08,L02_WP001,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,46,-123.73399999999995,0,60,0,52,297.34,138.71,,,3.451,7.671,1844.7,L02,L08,L02_WP002,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,47,-127.56100000000004,0,60,0,54,315.61,72.1,,,2.881,6.882,1837.7,L02,L02,L02_WP008,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,48,-123.51399999999998,0,60,0,46,355.14,27.5,,,2.797,7.013,2044.29,L08,L08,L08_WP015,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,49,-129.98299999999998,0,60,0,53,349.83,100.76,,,2.655,6.962,2043.42,L08,L01,L08_WP008,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,50,-125.07100000000003,0,60,0,53,300.71,124.45,,,3.062,7.037,1838.05,L02,L08,L02_WP005,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,51,-122.37600000000002,0,60,0,50,303.76,89.28,,,3.107,6.902,1838.62,L02,L08,L02_WP012,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,52,-121.791,0,60,0,48,317.91,28.58,,,2.804,7.21,1834.77,L02,L02,L02_WP017,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,53,-115.998,0,60,0,44,299.98,35.05,,,3.341,6.832,1847.52,L02,L01,L02_WP022,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,54,-126.153,0,60,0,49,351.53,83.05,,,2.863,7.351,2043.56,L08,L02,L08_WP012,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,55,-131.972,0,60,0,55,349.72,91.09,,,2.928,6.961,2045.41,L08,L08,L08_WP004,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,56,-123.64399999999992,0,60,0,51,306.44,92.5,,,3.649,7.38,1844.25,L02,L01,L02_WP011,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,57,-123.23399999999992,0,60,0,52,292.34,118.25,,,3.529,8.414,1845.18,L02,L01,L02_WP006,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,58,-120.46300000000002,0,60,0,48,304.63,83.71,,,3.43,7.585,1840.81,L02,L01,L02_WP013,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,59,-123.19499999999996,0,60,0,49,321.95,71.9,,,2.909,7.299,2034.58,L08,L02,L08_WP014,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,60,-118.334,0,60,0,43,333.34,10.15,,,3.157,7.127,2040.8,L08,L08,L08_WP018,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,61,-123.54899999999992,0,60,0,52,295.49,97.47,,,3.321,6.754,1838.81,L02,L01,L02_WP010,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,62,-123.928,0,60,0,52,299.28,123.42,,,3.326,7.49,1840.87,L02,L01,L02_WP005,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,63,-130.58999999999997,0,60,0,55,335.9,91.09,,,2.905,7.28,2040.12,L08,L08,L08_WP004,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,64,-132.64200000000002,0,60,0,58,326.42,43.39,,,1.728,7.28,2072.18,L08,L02,L08_WP019,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,65,-120.20599999999999,0,60,0,47,312.06,79.1,,,3.093,7.178,1836.17,L02,L01,L02_WP014,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,66,-113.827,0,60,0,42,298.27,11,,,3.261,7.345,1839.57,L02,L02,L02_WP020,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,67,-122.68300000000004,0,60,0,50,306.83,93.53,,,3.338,7.442,1841.88,L02,L08,L02_WP011,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,68,-118.97000000000003,0,60,0,47,299.7,74.75,,,3.277,7.631,1837.27,L02,L08,L02_WP015,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,69,-119.42799999999998,0,60,0,48,294.28,48.66,,,3.429,7.93,1841.75,L02,L02,L02_WP013,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,70,-129.741,0,60,0,52,357.41,75.25,,,2.782,7.21,2044.57,L08,L08,L08_WP007,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,71,-128.957,0,60,0,54,329.57,124.15,,,2.74,6.93,2038.32,L08,L02,L08_WP005,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,72,-120.87099999999998,0,60,0,50,288.71,137.68,,,3.507,8.761,1842.59,L02,L01,L02_WP002,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,73,-122.67399999999998,0,60,0,51,296.74,123.42,,,3.474,7.792,1842.9,L02,L01,L02_WP005,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,74,-118.54000000000002,0,60,0,46,305.4,38.67,,,3.365,7.759,1841.72,L02,L02,L02_WP015,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,75,-120.09600000000002,0,60,0,44,340.96,59.92,,,2.874,7.182,2039.55,L08,L02,L08_WP016,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,76,-127.672,0,60,0,52,336.72,129.58,,,2.795,7.018,2038.63,L08,L02,L08_WP004,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,77,-122.34400000000002,0,60,0,50,303.44,57.45,,,3.285,7.48,1838.73,L02,L02,L02_WP011,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,78,-125.865,0,60,0,49,348.65,44.56,,,2.944,7.636,2038.44,L08,L08,L08_WP012,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,79,-131.51700000000005,0,60,0,55,345.17,119.22,,,3.19,7.522,2044.27,L08,L02,L08_WP006,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,80,-119.97999999999998,0,60,0,49,289.8,138.71,,,3.497,8.705,1842.16,L02,L08,L02_WP002,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,81,-120.78999999999999,0,60,0,45,337.9,10.15,,,2.907,8.122,2030.97,L08,L08,L08_WP018,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,82,-123.02699999999996,0,60,0,51,300.27,72.1,,,3.401,7.754,1843.63,L02,L02,L02_WP008,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,83,-118.673,0,60,0,47,296.73,44.05,,,3.434,8.06,1838.36,L02,L02,L02_WP014,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,84,-120.50500000000002,0,60,0,49,295.05,53.2,,,3.458,7.934,1840.18,L02,L02,L02_WP012,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,85,-123.81900000000003,0,60,0,52,298.19,38.67,,,3.177,6.427,1831.32,L02,L02,L02_WP015,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,86,-129.54399999999998,0,60,0,54,335.44,138.95,,,2.857,7.1,2040.58,L08,L01,L08_WP001,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,87,-133.462,0,60,0,56,354.62,129.58,,,2.89,6.985,2046.64,L08,L02,L08_WP004,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,88,-112.28,0,60,0,40,302.8,41.35,,,3.13,7.287,1841.49,L02,L08,L02_WP021,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,89,-116.65699999999997,0,60,0,42,326.57,43.39,,,3.084,7.016,2039.35,L08,L02,L08_WP019,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,90,-125.62700000000002,0,60,0,50,336.27,75.25,,,3.247,8.003,2039.12,L08,L08,L08_WP007,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,91,-126.52299999999994,0,60,0,55,295.23,119.28,,,3.456,7.859,1845.53,L02,L08,L02_WP006,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,92,-128.496,0,60,0,54,324.96,124.15,,,2.828,7.07,2036.97,L08,L02,L08_WP005,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,93,-121.83499999999992,0,60,0,51,288.35,98.5,,,3.565,8.334,1845.45,L02,L08,L02_WP010,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,94,-122.559,0,60,0,51,295.59,128.75,,,3.404,8.172,1842.85,L02,L08,L02_WP004,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,95,-112.323,0,60,0,41,293.23,41.35,,,3.24,7.015,1840.82,L02,L08,L02_WP021,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,96,-122.07000000000002,0,60,0,50,300.7,113.62,,,3.178,7.695,1838.04,L02,L08,L02_WP007,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,97,-123.21200000000002,0,60,0,48,332.12,39.56,,,2.869,7.422,2035.93,L08,L08,L08_WP013,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,98,-116.87299999999996,0,60,0,42,328.73,43.39,,,3.093,7.364,2041.26,L08,L02,L08_WP019,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,99,-122.13300000000004,0,60,0,51,291.33,128.75,,,3.289,7.436,1837.8,L02,L08,L02_WP004,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,100,-122.661,0,60,0,48,326.61,33.41,,,2.976,7.485,2032.99,L08,L08,L08_WP014,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,101,-125.699,0,60,0,50,336.99,88.65,,,3.009,7.348,2039.87,L08,L02,L08_WP011,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,102,-121.45200000000001,0,60,0,50,294.52,102.63,,,3.553,8.133,1841.85,L02,L02,L02_WP002,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,103,-122.00799999999998,0,60,0,47,330.08,71.9,,,3.044,7.661,2034.61,L08,L02,L08_WP014,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,104,-120.67700000000004,0,60,0,49,296.77,89.28,,,3.255,7.164,1834.42,L02,L08,L02_WP012,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,105,-120.76600000000002,0,60,0,49,297.66,113.62,,,3.145,7.605,1839.6,L02,L08,L02_WP007,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,106,-123.44200000000001,0,60,0,51,304.42,102.24,,,3.165,7.525,1838.96,L02,L01,L02_WP009,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,107,-126.56899999999997,0,60,0,52,325.69,88.65,,,2.956,8,2031.04,L08,L02,L08_WP011,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,108,-127.82600000000004,0,60,0,51,348.26,50.16,,,2.838,8.326,2030.16,L08,L08,L08_WP011,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,109,-115.77699999999999,0,60,0,43,307.77,53.53,,,3.053,7.464,1836.3,L02,L08,L02_WP019,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,110,-125.04999999999998,0,60,0,50,330.5,122.82,,,2.819,7.105,2036.16,L08,L01,L08_WP004,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,111,-121.526,0,60,0,46,335.26,47.78,,,2.989,8.113,2030.79,L08,L01,L08_WP017,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,112,-129.15300000000002,0,60,0,54,331.53,119.22,,,2.725,6.947,2038.78,L08,L02,L08_WP006,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,113,-118.62100000000001,0,60,0,47,296.21,38.67,,,3.447,7.624,1838.98,L02,L02,L02_WP015,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,114,-125.941,0,60,0,50,339.41,106.98,,,3.332,8.076,2037.01,L08,L01,L08_WP007,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,115,-120.63200000000003,0,60,0,45,336.32,31.73,,,2.613,7.34,2031.05,L08,L01,L08_WP020,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,116,-121.20499999999998,0,60,0,50,292.05,92.5,,,3.289,7.603,1839.63,L02,L01,L02_WP011,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,117,-125.15699999999998,0,60,0,50,331.57,88.65,,,2.791,7.404,2033.71,L08,L02,L08_WP011,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,118,-123.30600000000001,0,60,0,52,293.06,127.72,,,3.316,7.284,1838.56,L02,L01,L02_WP004,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,119,-125.772,0,60,0,50,337.72,71.29,,,2.94,8.217,2029.55,L08,L01,L08_WP013,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,120,-123.48400000000001,0,60,0,52,294.84,113.62,,,3.199,7.507,1838.31,L02,L08,L02_WP007,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,121,-120.30300000000004,0,60,0,49,293.03,83.71,,,3.277,7.041,1835.18,L02,L01,L02_WP013,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,122,-127.86500000000004,0,60,0,51,348.65,44.56,,,2.85,8.46,2029.11,L08,L08,L08_WP012,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,123,-119.09200000000001,0,60,0,48,290.92,79.1,,,3.341,7.443,1836.96,L02,L01,L02_WP014,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,124,-126.72100000000002,0,60,0,50,347.21,88.41,,,2.779,7.886,2033.05,L08,L01,L08_WP010,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,125,-114.64400000000003,0,60,0,43,296.44,11,,,3.274,7.232,1840.82,L02,L02,L02_WP020,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,126,-127.64200000000001,0,60,0,51,346.42,107.52,,,2.7,7.317,2039.64,L08,L02,L08_WP008,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,127,-125.47499999999995,0,60,0,50,334.75,138.95,,,3.705,8.783,2035.08,L08,L01,L08_WP001,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,128,-122.26500000000004,0,60,0,51,292.65,112.59,,,3.386,7.8,1838.4,L02,L01,L02_WP007,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,129,-127.81399999999995,0,60,0,52,338.14,145.71,,,2.939,7.126,2038.84,L08,L02,L08_WP001,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,130,-117.06900000000002,0,60,0,45,300.69,64.66,,,3.276,7.376,1836.34,L02,L08,L02_WP017,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,131,-129.07199999999997,0,60,0,53,340.72,62.11,,,2.749,7.805,2030.78,L08,L08,L08_WP009,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,132,-126.92299999999994,0,60,0,51,339.23,119.22,,,3.299,8.381,2035.24,L08,L02,L08_WP006,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,133,-122.09999999999995,0,60,0,46,341,21.43,,,3.156,8.469,2030.57,L08,L08,L08_WP016,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,134,-119.38600000000002,0,60,0,44,333.86,47.78,,,2.686,7.342,2033.37,L08,L01,L08_WP017,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,135,-122.82900000000002,0,60,0,47,338.29,65.14,,,2.744,7.384,2034.6,L08,L01,L08_WP014,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,136,-123.16799999999999,0,60,0,52,291.68,132.82,,,3.304,7.956,1839.97,L02,L01,L02_WP003,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,137,-122.28900000000002,0,60,0,51,292.89,108.18,,,3.306,7.672,1838.76,L02,L08,L02_WP008,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,138,-121.93099999999998,0,60,0,50,299.31,57.45,,,3.118,7.19,1836.64,L02,L02,L02_WP011,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,139,-115.296,0,60,0,44,292.96,59.17,,,3.206,6.961,1837.28,L02,L08,L02_WP018,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,140,-126.88600000000001,0,60,0,50,348.86,107.52,,,2.774,7.749,2036.56,L08,L02,L08_WP008,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,141,-121.69500000000005,0,60,0,45,346.95,41.88,,,2.681,7.936,2028.86,L08,L01,L08_WP018,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,142,-122.142,0,60,0,47,331.42,54.54,,,2.584,7.303,2030.6,L08,L02,L08_WP017,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,143,-121.85100000000001,0,60,0,51,288.51,97.47,,,3.341,7.286,1837.83,L02,L01,L02_WP010,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,144,-118.147,0,60,0,47,291.47,74.75,,,3.357,7.356,1837.22,L02,L08,L02_WP015,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,145,-118.505,0,60,0,42,345.05,36.63,,,2.903,7.435,2037.04,L08,L01,L08_WP019,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,146,-128.00700000000003,0,60,0,51,350.07,129.58,,,2.782,7.903,2031.59,L08,L02,L08_WP004,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,147,-123.03699999999998,0,60,0,52,290.37,77.54,,,3.305,7.936,1840.01,L02,L02,L02_WP007,L02_WP022,0,1
DQN+Noisy,DQN,0,1,6,48,train,148,-124.00400000000002,0,60,0,49,330.04,93.84,,,2.725,7.435,2032.89,L08,L01,L08_WP009,L01_WP006,0,1
DQN+Noisy,DQN,0,1,6,48,train,149,-122.54400000000004,0,60,0,51,295.44,98.5,,,3.48,7.306,1838.35,L02,L08,L02_WP010,L08_WP020,0,1
DQN+Noisy,DQN,0,1,6,48,train,150,-117.28900000000002,0,60,0,45,302.89,46.05,,,2.974,7.034,1835.11,L02,L01,L02_WP020,L01_WP006,0,1
DQN+Noisy,DQN,0,1,7,49,train,1,-274.77399999999983,0,60,42,13,97.74,78.69,,,0.554,1.793,615.55,L08,L02,L08_WP012,L02_WP022,0,1
DQN+Noisy,DQN,0,1,7,49,train,2,79.63499999999999,1,8,3,1,27.65,17.37,10.28,1.5918,0.194,0.594,172.11,L08,L08,L08_WP017,L08_WP020,1,0
DQN+Noisy,DQN,0,1,7,49,train,3,-260.38399999999984,0,60,37,21,123.84,40.78,,,1.031,2.451,779.64,L08,L08,L08_WP013,L08_WP020,0,1
DQN+Noisy,DQN,0,1,7,49,train,4,-229.4119999999999,0,60,28,27,204.12,74.8,,,2.317,4.585,1286.24,L02,L01,L02_WP014,L01_WP006,0,1
DQN+Noisy,DQN,0,1,7,49,train,5,24.20699999999998,1,20,13,3,37.93,17.37,20.56,2.1836,0.245,0.738,240.75,L08,L08,L08_WP017,L08_WP020,1,0
DQN+Noisy,DQN,0,1,7,49,train,6,-297.07699999999994,0,60,14,41,1440.77,72.52,,,14.484,8.903,9245.05,L08,L02,L08_WP013,L02_WP022,0,1
DQN+Noisy,DQN,0,1,7,49,train,7,-294.7209999999997,0,60,47,11,67.21,72.52,,,0.624,1.316,440.95,L08,L02,L08_WP013,L02_WP022,0,1
DQN+Noisy,DQN,0,1,7,49,train,8,-283.5599999999997,0,60,40,12,295.6,79.06,,,2.767,2.811,1894.43,L08,L01,L08_WP011,L01_WP006,0,1
DQN+Noisy,DQN,0,1,7,49,train,9,-254.39399999999995,0,60,2,54,1483.94,94.18,,,15.826,12.091,9254.61,L02,L02,L02_WP004,L02_WP022,0,1
DQN+Noisy,DQN,0,1,7,49,train,10,-270.4659999999998,0,60,40,18,104.66,104.78,,,0.759,1.923,615.88,L02,L02,L02_WP002,L02_WP022,0,1
DQN+Noisy,DQN,0,1,7,49,train,11,-273.84099999999984,0,60,41,17,98.41,50.1,,,0.508,1.671,652.52,L08,L01,L08_WP016,L01_WP006,0,1
DQN+Noisy,DQN,0,1,7,49,train,12,-240.69799999999992,0,60,14,42,866.98,64.19,,,9.328,8.52,5381.09,L02,L01,L02_WP016,L01_WP006,0,1
DQN+Noisy,DQN,0,1,7,49,train,13,-223.22499999999997,0,60,9,45,912.25,58.77,,,10.007,9.893,5687.24,L02,L08,L02_WP018,L08_WP020,0,1
DQN+Noisy,DQN,0,1,7,49,train,14,-278.3129999999998,0,60,43,12,93.13,72.52,,,0.545,1.752,580.74,L08,L02,L08_WP013,L02_WP022,0,1
