config_id,algorithm,noise_std,packet_error_rate,seed,env_seed,phase,episode,reward,success,steps,invalid,revisit,route_cost,optimal_cost,excess_cost,optimality_ratio,route_risk,route_difficulty,route_distance,collisions,collision_flag,cte_mean,iala_violations,dropped_frames,docking_accuracy,lane,goal_lane,start,goal,terminated,truncated
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,60,-145.4916,0,60,0,41,332.68,136.95,,,2.848,7.03,2046.52,1,1,13.3577,81,24,,L08,L02,L08_WP002,L02_WP022,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,61,-78.2815,1,23,0,17,131.81,30.96,100.85,4.2574,0.986,3.266,787.62,6,1,18.57,31,7,13.9422,L08,L08,L08_WP015,L08_WP020,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,62,73.6978,1,27,0,15,134.47,60.83,73.64,2.2106,1.311,4.2,768.78,0,0,14.5932,6,8,12.8654,L02,L01,L02_WP017,L01_WP006,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,63,-369.5932,0,60,1,52,401.49,48.26,,,3.016,9.002,2305.43,9,1,26.8208,63,24,,L08,L02,L08_WP018,L02_WP022,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,64,-19.3305,1,44,1,28,247.13,85.44,161.69,2.8924,2.148,5.724,1466.06,2,1,13.5059,59,16,28.6663,L08,L08,L08_WP005,L08_WP020,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,65,-129.0115,0,60,0,52,310.35,102.7,,,2.372,5.408,2042.64,0,0,13.6127,81,21,,L08,L02,L08_WP008,L02_WP022,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,66,-282.5358,0,60,3,54,346.56,41.62,,,3.143,8.465,1963.73,5,1,44.4378,69,23,,L08,L02,L08_WP019,L02_WP022,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,67,90.8792,1,8,0,0,69.95,69.95,0,1,0.346,1.09,420.15,0,0,14.1508,7,4,25.4567,L02,L08,L02_WP016,L08_WP020,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,68,34.7465,1,34,0,18,260.14,114.68,145.46,2.2684,2.438,5.06,1519.38,1,1,14.4225,47,12,8.7393,L02,L08,L02_WP008,L08_WP020,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,69,-155.3633,0,60,1,47,328,148.39,,,3.359,7.881,1960.92,1,1,12.9103,81,21,,L02,L01,L02_WP001,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,70,81.5605,1,22,0,13,112.88,10.73,102.15,10.52,1.02,2.695,682.83,0,0,90.2451,24,7,2.8471,L02,L02,L02_WP020,L02_WP022,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,71,-166.1633,0,60,2,51,336.53,76.12,,,3.059,7.711,1991.2,1,1,13.2247,79,22,,L08,L02,L08_WP013,L02_WP022,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,72,49.761,1,38,0,24,200.61,78.4,122.21,2.5588,1.803,4.925,1174.16,0,0,13.5947,52,17,20.166,L02,L02,L02_WP008,L02_WP022,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,73,88.4542,1,3,0,0,41.56,41.56,0,1,0.167,0.393,264.32,1,1,11.8925,0,1,1.9847,L02,L08,L02_WP021,L08_WP020,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,74,-254.0552,0,60,3,54,299.45,59.86,,,2.236,5.62,1943.89,4,1,48.7497,87,26,,L08,L02,L08_WP016,L02_WP022,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,75,-178.0849,0,60,3,33,297.23,126.86,,,2.815,7.762,1729.67,2,1,20.6125,61,23,,L02,L01,L02_WP005,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,76,-154.4465,0,60,1,47,312.89,113.82,,,2.436,6.061,2005.16,1,1,13.6862,80,25,,L08,L02,L08_WP006,L02_WP022,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,77,-156.9827,0,60,1,49,319.41,102.7,,,2.514,6.78,1995.95,1,1,13.5252,76,26,,L08,L02,L08_WP008,L02_WP022,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,78,-230.301,0,60,1,34,359.48,126.86,,,3.106,8.193,2100.32,4,1,111.5322,72,20,,L02,L01,L02_WP005,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,79,-158.557,0,60,0,54,335.57,70.84,,,2.868,7.312,2054.99,1,1,13.4154,84,20,,L08,L01,L08_WP013,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,80,-48.1426,1,38,2,28,195.44,47.46,147.98,4.118,1.52,4.007,1229.26,4,1,12.5327,49,24,0.7096,L08,L08,L08_WP012,L08_WP020,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,81,-23.9711,1,50,1,46,293.56,6.79,286.77,43.2342,2.818,7.116,1687.38,1,1,50.0616,66,25,19.7868,L08,L08,L08_WP019,L08_WP020,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,82,-186.8643,0,60,0,55,362.46,30.96,,,3.25,9.126,2065.32,2,1,12.9548,80,17,,L08,L08,L08_WP015,L08_WP020,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,83,-136.6684,0,60,2,50,305.38,108.16,,,2.397,5.548,1971.27,0,0,13.0099,84,18,,L08,L02,L08_WP007,L02_WP022,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,84,-129.0613,0,60,1,46,313.12,90.12,,,2.584,5.817,2006.81,0,0,14.7938,84,20,,L08,L08,L08_WP004,L08_WP020,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,85,73.4976,1,23,1,13,115.6,33.67,81.93,3.4333,1.125,2.892,679.58,0,0,37.5314,24,11,10.2568,L02,L02,L02_WP016,L02_WP022,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,86,87.2102,1,3,0,0,19.38,19.38,0,1,0.15,0.533,103.46,1,1,15.6332,3,0,6.258,L08,L08,L08_WP017,L08_WP020,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,87,110.923,1,5,0,2,51.02,41.56,9.46,1.2276,0.266,0.552,327.03,0,0,12.9923,0,0,0.8173,L02,L08,L02_WP021,L08_WP020,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,88,-191.8879,0,60,2,44,342.36,60.51,,,2.717,7.125,2072.17,2,1,24.389,74,19,,L08,L01,L08_WP015,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,89,-349.7409,0,60,2,51,323.15,54.58,,,2.59,7.088,1983.53,8,1,39.0632,66,21,,L08,L01,L08_WP016,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,90,68.536,1,20,0,10,97.65,43.86,53.79,2.2264,0.97,2.848,573.83,1,1,17.5926,14,6,0.5308,L02,L01,L02_WP020,L01_WP006,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,91,46.8209,1,43,2,26,243.68,110.08,133.6,2.2137,2.057,5.49,1432.76,0,0,13.4573,57,23,1.5248,L02,L08,L02_WP009,L08_WP020,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,92,76.5708,1,22,2,4,106.58,88.4,18.18,1.2057,1.012,2.591,615.08,0,0,11.5297,26,8,16.2733,L02,L02,L02_WP006,L02_WP022,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,93,85.0667,1,22,0,9,144.89,92.35,52.54,1.5689,1.084,2.997,848.26,0,0,15.5919,27,12,6.3749,L02,L08,L02_WP012,L08_WP020,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,94,-147.0168,0,60,0,45,310.62,109.9,,,2.944,7.639,1835.43,1,1,12.7256,82,30,,L02,L02,L02_WP002,L02_WP022,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,95,33.7307,1,34,1,20,183.67,73.33,110.34,2.5047,1.556,4.026,1122.2,1,1,14.9046,47,15,10.6702,L08,L08,L08_WP007,L08_WP020,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,96,-136.7386,0,60,2,50,301.85,92.82,,,2.342,5.378,1972.63,0,0,14.5135,85,19,,L08,L01,L08_WP009,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,97,65.8262,1,33,0,12,202.4,140.33,62.07,1.4423,1.623,4.389,1184.64,0,0,12.731,37,18,16.5978,L02,L08,L02_WP003,L08_WP020,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,98,67.7874,1,23,1,14,115.95,33.67,82.28,3.4437,0.879,2.741,683.9,0,0,19.0826,29,8,17.7245,L02,L02,L02_WP016,L02_WP022,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,99,-0.5587,1,29,0,10,165.64,107.25,58.39,1.5444,1.478,3.917,987.31,3,1,11.9402,34,9,14.4313,L08,L08,L08_WP001,L08_WP020,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,100,56.3563,1,27,0,14,158.8,86.72,72.08,1.8312,1.301,3.635,943.96,1,1,12.703,21,8,2.202,L02,L08,L02_WP013,L08_WP020,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,101,53.8343,1,16,0,13,97.24,13.43,83.81,7.2405,0.902,2.432,551.14,1,1,20.1654,19,6,16.8058,L08,L08,L08_WP018,L08_WP020,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,102,-325.1235,0,60,2,40,357.88,83.57,,,2.888,7.742,2111.57,7,1,146.4574,62,24,,L02,L01,L02_WP013,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,103,32.9356,1,37,1,26,209.9,57.1,152.8,3.676,1.9,5.004,1235.21,1,1,13.3912,46,20,0.2833,L08,L08,L08_WP010,L08_WP020,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,104,38.0676,1,40,1,18,234.89,140.33,94.56,1.6738,1.824,5.041,1377.56,1,1,13.2073,47,17,0.0152,L02,L08,L02_WP003,L08_WP020,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,105,-180.7955,0,60,2,33,352.28,143.03,,,3.151,7.899,2057.27,2,1,87.8625,83,22,,L02,L01,L02_WP002,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,106,-202.5358,0,60,0,48,336.75,102.88,,,2.76,7.619,2043.84,3,1,12.7266,85,29,,L08,L01,L08_WP007,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,107,99.3319,1,10,0,2,55.97,44.93,11.04,1.2457,0.423,1.366,311.15,0,0,14.0759,14,2,12.829,L02,L02,L02_WP014,L02_WP022,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,108,-135.5185,0,60,2,49,309.04,107.25,,,2.258,6.294,1957.3,0,0,12.2244,73,26,,L08,L08,L08_WP001,L08_WP020,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,109,-136.8333,0,60,1,49,315.72,92.82,,,2.454,6.091,2000.38,0,0,24.6843,82,23,,L08,L01,L08_WP009,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,110,-126.1377,0,60,0,48,322.7,124.95,,,2.696,6.213,2034.94,0,0,13.7459,87,25,,L08,L02,L08_WP004,L02_WP022,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,111,-283.5549,0,60,0,47,404.68,97.42,,,2.751,7.683,2460.34,6,1,13.1789,62,22,,L08,L01,L08_WP008,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,112,-133.6727,0,60,1,52,307.17,102.7,,,2.278,5.68,2001.44,0,0,13.1393,79,28,,L08,L02,L08_WP008,L02_WP022,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,113,-126.3413,0,60,0,48,320.28,114.99,,,2.627,6.105,2040.45,0,0,13.1494,79,20,,L08,L01,L08_WP005,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,114,-135.6436,0,60,2,49,302.78,102.7,,,2.336,5.402,1974.12,0,0,13.04,75,26,,L08,L02,L08_WP008,L02_WP022,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,115,43.7622,1,17,0,8,99.19,52.27,46.92,1.8976,0.842,2.341,580.46,2,1,15.4499,23,6,4.658,L08,L08,L08_WP011,L08_WP020,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,116,117.8148,1,1,0,0,5.28,5.28,0,1,0.06,0.074,31.36,0,0,14.7773,0,0,1.7291,L02,L02,L02_WP021,L02_WP022,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,117,-147.4366,0,60,1,40,316.26,115.26,,,2.776,7.718,1805.91,1,1,12.7871,79,26,,L02,L02,L02_WP001,L02_WP022,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,118,-178.6865,0,60,2,41,319.07,107.25,,,2.76,6.565,1978.6,2,1,13.3854,83,25,,L08,L08,L08_WP001,L08_WP020,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,119,91.5431,1,10,2,2,42.95,33.67,9.28,1.2756,0.307,0.952,249.35,0,0,14.1266,12,3,11.7941,L02,L02,L02_WP016,L02_WP022,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,120,39.4027,1,48,1,30,274.93,88.4,186.53,3.1101,2.784,6.314,1597.26,0,0,12.7126,66,16,6.5368,L02,L02,L02_WP006,L02_WP022,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,121,112.725,1,5,0,0,52.42,52.42,0,1,0.261,0.637,326.91,0,0,10.6272,3,3,0.9381,L02,L08,L02_WP019,L08_WP020,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,122,102.0038,1,8,0,2,68.44,58.98,9.46,1.1604,0.393,1.005,420.82,0,0,11.0334,4,4,8.842,L02,L08,L02_WP018,L08_WP020,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,123,63.6234,1,17,1,8,94.41,47.46,46.95,1.9893,0.794,2.291,548.67,1,1,13.3145,18,8,5.5605,L08,L08,L08_WP012,L08_WP020,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,124,-181.0893,0,60,0,51,336.5,82.29,,,2.793,7.173,2052.08,2,1,13.7911,81,26,,L08,L02,L08_WP012,L02_WP022,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,125,-189.6026,0,60,0,48,365.27,72.84,,,3.036,8.017,2150.13,2,1,98.3891,63,22,,L02,L01,L02_WP015,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,126,-154.0514,0,60,2,42,311.47,131.67,,,2.522,6.031,1974.77,1,1,13.1262,75,24,,L08,L01,L08_WP002,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,127,108.3866,1,3,0,1,15.44,5.28,10.16,2.9242,0.144,0.293,94.02,0,0,18.4047,3,0,10.1923,L02,L02,L02_WP021,L02_WP022,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,128,-192.6047,0,60,3,50,316.59,81.82,,,2.79,6.66,1950.33,2,1,13.4402,72,27,,L08,L01,L08_WP011,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,129,112.3222,1,5,0,2,26.3,16.14,10.16,1.6295,0.242,0.553,156.49,0,0,9.8719,2,2,2.2298,L02,L02,L02_WP019,L02_WP022,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,0,42,train,130,78.3364,1,30,0,16,162.13,78.4,83.73,2.068,1.352,4.072,930.03,0,0,12.7863,39,7,1.9697,L02,L02,L02_WP008,L02_WP022,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,1,-270.0059,0,60,31,17,185.89,67.73,,,1.979,3.845,1196.09,0,0,228.0227,51,22,,L02,L01,L02_WP015,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,2,-245.9666,0,60,23,23,390.76,88.65,,,4.977,6.083,2662.86,0,0,101.7267,92,23,,L02,L01,L02_WP011,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,3,-256.9547,0,60,33,22,158.03,47.92,,,1.359,4.047,923.14,0,0,59.332,44,28,,L08,L01,L08_WP017,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,4,-377.8348,0,60,40,14,173.17,146.23,,,1.472,2.538,1085.34,4,1,14.8713,39,19,,L08,L02,L08_WP001,L02_WP022,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,5,-257.7395,0,60,34,20,208.72,51.51,,,2.305,3.952,1411.4,0,0,15.7247,36,23,,L02,L02,L02_WP012,L02_WP022,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,6,-54.9751,1,44,28,6,117.25,83.17,34.08,1.4098,0.834,2.34,711.47,0,0,12.7911,15,20,7.1045,L08,L02,L08_WP012,L02_WP022,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,7,-263.3261,0,60,20,30,695.31,80.66,,,8.815,8.213,4888.63,0,0,133.7366,146,20,,L02,L08,L02_WP013,L08_WP020,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,8,-291.7204,0,60,45,12,86.3,39.67,,,0.806,2.288,510.43,0,0,14.6207,24,25,,L08,L08,L08_WP013,L08_WP020,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,9,-404.9284,0,60,34,20,378.31,94.95,,,5.392,4.625,2628.9,4,1,108.3544,88,19,,L02,L01,L02_WP010,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,10,-360.2163,0,60,42,9,236.88,72.12,,,2.756,3.368,1619.15,2,1,122.3864,51,28,,L02,L01,L02_WP014,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,11,-356.1801,0,60,30,24,512,82.03,,,4.19,4.705,3243.96,2,1,184.0311,84,25,,L08,L01,L08_WP011,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,12,-325.6283,0,60,51,6,54.53,36.51,,,0.498,1.271,309.28,0,0,73.488,8,25,,L08,L01,L08_WP019,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,13,-340.063,0,60,59,0,5.11,44.51,,,0.059,0.227,31.33,0,0,10.8597,1,24,,L02,L08,L02_WP020,L08_WP020,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,14,-340.4078,0,60,58,1,11.38,41.73,,,0.123,0.336,62.54,0,0,23.9867,3,19,,L02,L01,L02_WP020,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,15,-333.7565,0,60,57,1,18.16,83.17,,,0.202,0.413,101.72,0,0,18.7936,4,25,,L08,L02,L08_WP012,L02_WP022,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,16,-299.5831,0,60,47,11,73.89,139.44,,,0.633,1.403,443.7,0,0,12.8455,14,27,,L08,L01,L08_WP001,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,17,-312.3673,0,60,31,27,721.74,63.53,,,8.532,7.46,5160.39,0,0,120.315,106,22,,L02,L01,L02_WP016,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,18,-219.1108,0,60,7,47,297.78,75.43,,,2.553,5.635,1807.73,1,1,170.9955,71,21,,L08,L08,L08_WP007,L08_WP020,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,19,-146.9012,0,60,2,54,363.02,106.12,,,2.185,8.722,1954.86,0,0,13.8301,80,30,,L08,L02,L08_WP008,L02_WP022,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,20,-286.4486,0,60,3,44,301.36,102.87,,,2.848,7.443,1744.41,6,1,44.2118,75,24,,L02,L08,L02_WP009,L08_WP020,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,21,-708.8086,0,60,10,45,268.41,80.46,,,2.635,5.665,1701.62,21,1,80.4577,66,26,,L08,L08,L08_WP006,L08_WP020,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,22,-159.4656,0,60,7,44,281.76,120.47,,,2.798,8.139,1623.63,0,0,25.3361,72,26,,L02,L01,L02_WP005,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,23,-299.0316,0,60,5,38,395.56,123.39,,,2.535,7.302,2421.69,6,1,12.9216,63,24,,L08,L02,L08_WP005,L02_WP022,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,24,-140.311,0,60,3,52,266.64,70.51,,,2.648,7.247,1762.13,0,0,14.9335,85,25,,L02,L08,L02_WP015,L08_WP020,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,25,-154.4885,0,60,0,51,288.3,35.97,,,2.817,7.521,1846.48,1,1,36.7497,85,24,,L02,L02,L02_WP015,L02_WP022,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,26,-187.7547,0,60,0,49,288.48,125.81,,,3.123,8.117,1845.24,2,1,59.0527,85,23,,L02,L01,L02_WP004,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,27,-307.3937,0,60,0,51,308.86,97.73,,,2.895,9.145,1832.41,7,1,24.9562,72,27,,L02,L08,L02_WP010,L08_WP020,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,28,99.2158,1,1,0,0,4.86,4.86,0,1,0.045,0.153,31.36,0,0,19.6325,0,0,29.3023,L02,L02,L02_WP021,L02_WP022,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,29,5.599,1,42,0,33,247.21,66.31,180.9,3.7281,2.397,6.417,1479.34,1,1,14.5733,44,16,27.1841,L02,L08,L02_WP016,L08_WP020,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,30,-315.5016,0,60,1,49,403.11,76.65,,,3.13,8.317,2407.74,7,1,14.5627,32,25,,L08,L02,L08_WP013,L02_WP022,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,31,86.7701,1,18,0,14,105.84,23.3,82.54,4.5425,1.162,2.655,619.62,0,0,13.6379,20,8,4.5989,L08,L08,L08_WP016,L08_WP020,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,32,-205.5377,0,60,1,46,315.14,123.25,,,3.478,8.534,1959.49,3,1,45.0995,83,26,,L02,L08,L02_WP005,L08_WP020,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,33,-178.9474,0,60,0,51,313.93,78.58,,,2.866,9.547,1831.16,2,1,16.8,85,23,,L02,L02,L02_WP007,L02_WP022,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,34,-215.1474,0,60,1,53,305.55,63.19,,,2.928,10.016,1798.82,3,1,28.9803,82,21,,L02,L02,L02_WP010,L02_WP022,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,35,20.9691,1,55,0,47,194.47,36.51,157.96,5.3265,2.741,8.369,1028.82,0,0,14.3922,8,24,20.9049,L08,L01,L08_WP019,L01_WP006,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,36,-161.5002,0,60,2,47,339.07,91.69,,,2.766,8.303,1961.29,1,1,12.8795,78,23,,L08,L08,L08_WP004,L08_WP020,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,37,-130.1047,0,60,0,55,294.1,40.36,,,2.509,8.492,1860.04,0,0,12.8077,66,25,,L02,L02,L02_WP014,L02_WP022,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,38,-161.5358,0,60,3,46,297.21,91.43,,,2.974,8.657,1775.56,1,1,12.7761,61,26,,L02,L08,L02_WP011,L08_WP020,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,39,-155.5309,0,60,1,48,310.06,67.73,,,3.247,9.297,1822.77,1,1,13.8379,62,26,,L02,L01,L02_WP015,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,40,-154.0471,0,60,1,46,318.22,83.52,,,2.993,8.567,1961.49,1,1,14.0762,86,26,,L02,L02,L02_WP006,L02_WP022,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,41,70.2727,1,22,1,14,120.42,28.3,92.12,4.2551,1.205,3.151,719.44,0,0,18.4178,28,7,14.9257,L08,L08,L08_WP015,L08_WP020,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,42,-11.5757,1,56,1,46,247.04,51.09,195.95,4.8354,2.954,8.939,1424.01,1,1,20.6573,29,24,18.7535,L02,L08,L02_WP019,L08_WP020,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,43,-211.6987,0,60,2,51,292.56,51.51,,,3.364,7.999,1935.46,1,1,263.3574,84,32,,L02,L02,L02_WP012,L02_WP022,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,44,-159.3219,0,60,0,51,289.68,102.87,,,3.041,8.199,1844.57,0,0,181.5124,94,34,,L02,L08,L02_WP009,L08_WP020,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,45,-231.8745,0,60,1,46,369.61,53.15,,,3.264,8.542,2211.6,3,1,135.1006,64,22,,L02,L01,L02_WP018,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,46,-145.3579,0,60,3,50,331.76,64.02,,,3.547,8.13,1955.56,0,0,17.4097,84,30,,L08,L01,L08_WP014,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,47,-185.1473,0,60,1,54,300.02,80.66,,,2.849,10.61,1798.36,1,1,106.4429,84,25,,L02,L08,L02_WP013,L08_WP020,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,48,-137.8523,0,60,2,48,337.92,62.45,,,3.029,8.364,1981.86,0,0,14.4926,81,27,,L08,L08,L08_WP009,L08_WP020,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,49,-175.5025,0,60,0,54,347.88,36.62,,,4.118,7.465,2159.71,1,1,108.9918,46,22,,L02,L01,L02_WP021,L01_WP006,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,50,-142.8368,0,60,1,54,305.13,68.33,,,2.762,10.191,1799.74,0,0,28.1816,77,29,,L02,L02,L02_WP009,L02_WP022,0,1
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,51,59.902,1,36,1,24,153.52,47.92,105.6,3.2037,2.056,5.396,855.92,0,0,16.6068,12,11,5.8162,L08,L01,L08_WP017,L01_WP006,1,0
DQN_n0.25_p0.4,DQN,0.25,0.4,1,43,train,52,94.8137,1,4,0,2,22.29,11.19,11.1,1.992,0.281,0.469,138.04,0,0,9.3021,3,1,35.3633,L08,L08,L08_WP018,L08_WP020,1,0
